user_id,datetime,id,lat,lon,place,geometry
0,2010-09-29 20:52:27+00:00,0,39.75434,-104.99427299999999,e653dbdc794b11ddbd6a0030487eb504,POINT (39.75434 -104.994273)
0,2010-09-29 16:40:55+00:00,0,39.752713,-104.99633700000001,2ef143e12038c870038df53e0478cefc,POINT (39.752713 -104.996337)
0,2010-09-29 02:25:08+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-09-28 21:54:25+00:00,0,39.838051,-104.709423,85cd3b30938d11dd9bf0003048c10834,POINT (39.838051 -104.709423)
0,2010-09-28 16:09:42+00:00,0,39.752713,-104.99633700000001,2ef143e12038c870038df53e0478cefc,POINT (39.752713 -104.996337)
0,2010-09-28 01:02:54+00:00,0,39.717079,-104.957396,dd98ca10f19211dd948d003048c10834,POINT (39.717079 -104.957396)
0,2010-09-27 20:08:17+00:00,0,39.749934,-105.00001699999999,b3d356765cc8a4aa7ac5cd18caafd393,POINT (39.749934 -105.000017)
0,2010-09-27 00:25:41+00:00,0,39.746871,-105.010166,4dfb8a7526182e70b53ea6a7ee670b5a3d694375,POINT (39.746871 -105.010166)
0,2010-09-25 20:14:17+00:00,0,39.929957,-105.13088300000001,a8d770948720fd154ccfe093a21b73e0,POINT (39.929957 -105.130883)
0,2010-09-25 19:30:28+00:00,0,39.868491,-105.05305800000001,a2451a4a10d0061e87ebcd21b422f44b,POINT (39.868491 -105.053058)
0,2010-09-25 19:04:50+00:00,0,39.876148,-105.096502,6ccba23d2e036ef1bcff1feb17443d6c7ef8f579,POINT (39.876148 -105.096502)
0,2010-09-24 20:54:33+00:00,0,39.752253,-104.996981,ba494e1ceff294a80ee36edec09c6de6,POINT (39.752253 -104.996981)
0,2010-09-24 00:22:25+00:00,0,39.73314,-105.15593999999999,dc9e0948314910389eee590362c2e061,POINT (39.73314 -105.15594)
0,2010-09-23 21:36:35+00:00,0,39.752713,-104.99633700000001,2ef143e12038c870038df53e0478cefc,POINT (39.752713 -104.996337)
0,2010-09-23 18:11:08+00:00,0,40.017286999999996,-105.283442,d2f35ed2724211deafe6003048c0801e,POINT (40.017287 -105.283442)
0,2010-09-23 16:01:40+00:00,0,40.019134,-105.27542700000001,6baef70119821cb291ca4108da74bd88018e1220,POINT (40.019134 -105.275427)
0,2010-09-23 01:16:46+00:00,0,39.772887,-104.796514,08bff2999f6b1ea8d4d81998217fb004ee8a8dc6,POINT (39.772887 -104.796514)
0,2010-09-22 02:04:30+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-09-21 22:40:19+00:00,0,39.861667,-104.673056,9660396689d50966a4fd65687c4b14bf,POINT (39.861667 -104.673056)
0,2010-09-20 19:05:00+00:00,0,39.750469,-104.999073,9848afcc62e500a01cf6fbf24b797732f8963683,POINT (39.750469 -104.999073)
0,2010-09-20 01:03:14+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-09-19 01:16:59+00:00,0,39.739897,-104.92427099999999,64b925364ac71005af756eabb94096e2,POINT (39.739897 -104.924271)
0,2010-09-18 18:52:41+00:00,0,39.740207,-104.956477,d03d1ecd91f056135cd754d354130e35,POINT (39.740207 -104.956477)
0,2010-09-16 22:26:03+00:00,0,39.743294,-104.99463999999999,3a955c5c8336ae8040fa61ceece8a0c0,POINT (39.743294 -104.99464)
0,2010-09-16 02:32:55+00:00,0,39.743336,-104.969148,0397002b74d5c5ebddfd3ea242554782,POINT (39.743336 -104.969148)
0,2010-09-16 01:10:07+00:00,0,39.684996999999996,-104.94016200000002,015fe64c8896dedc051525e1f6575a2d,POINT (39.684997 -104.940162)
0,2010-09-15 22:40:03+00:00,0,40.018815000000004,-105.275624,828fb63e770c11ddb8450030487eb504,POINT (40.018815 -105.275624)
0,2010-09-15 04:10:14+00:00,0,39.812468,-105.174196,b8d38ebebb9da5892999381c7a6a8431,POINT (39.812468 -105.174196)
0,2010-09-14 21:57:51+00:00,0,39.752713,-104.99633700000001,2ef143e12038c870038df53e0478cefc,POINT (39.752713 -104.996337)
0,2010-09-13 18:34:13+00:00,0,39.752176,-104.99882,9454d8091acfb4f19795185e5f2a3f43,POINT (39.752176 -104.99882)
0,2010-09-13 15:40:28+00:00,0,39.750478,-104.99908400000001,08a35293e09f508494096c1c1b3819edb9df50db,POINT (39.750478 -104.999084)
0,2010-09-13 15:18:31+00:00,0,39.752713,-104.99633700000001,2ef143e12038c870038df53e0478cefc,POINT (39.752713 -104.996337)
0,2010-09-12 23:19:06+00:00,0,39.891077,-105.068532,6f3a2db56d4fa788f72def616f79b7a4,POINT (39.891077 -105.068532)
0,2010-09-11 22:58:27+00:00,0,39.740384000000006,-104.92945700000001,8f060f74f59a02df0993b24964334eea,POINT (39.74038400000001 -104.929457)
0,2010-09-11 00:43:40+00:00,0,39.684996999999996,-104.94016200000002,015fe64c8896dedc051525e1f6575a2d,POINT (39.684997 -104.940162)
0,2010-09-11 00:17:38+00:00,0,39.718016999999996,-104.95323799999998,f56c64e63c22194a76e8c62f30c11b4b,POINT (39.718017 -104.953238)
0,2010-09-10 22:22:57+00:00,0,39.746725,-104.99366100000002,c69bd906c5210caee0719913f836303c,POINT (39.746725 -104.993661)
0,2010-09-10 17:57:13+00:00,0,39.749955,-104.999931,c55f96f8723011deafe6003048c0801e,POINT (39.749955 -104.999931)
0,2010-09-10 17:45:49+00:00,0,39.752713,-104.99633700000001,2ef143e12038c870038df53e0478cefc,POINT (39.752713 -104.996337)
0,2010-09-09 23:59:09+00:00,0,39.7513,-105.000121,d268093afe06bd7d37d91c4d436e0c40d217b20a,POINT (39.7513 -105.000121)
0,2010-09-08 02:31:07+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-09-06 19:09:06+00:00,0,39.756327,-104.994352,67bf87f60fdca068a3f782120eccbab5,POINT (39.756327 -104.994352)
0,2010-09-06 01:35:52+00:00,0,40.016488,-105.28199,b3fe66207ee111dd89eb0030487eb504,POINT (40.016488 -105.28199)
0,2010-09-05 03:37:50+00:00,0,39.785207,-104.89171999999999,c83ac485e066dbf68b8619c7ab5b2579,POINT (39.785207 -104.89172)
0,2010-09-05 01:34:30+00:00,0,39.785214,-104.891901,36740e782a458ebcab9f14ae3a8a5f19d04d0e41,POINT (39.785214 -104.891901)
0,2010-09-04 19:24:53+00:00,0,39.712495000000004,-104.99902800000001,e63d729e56954aeb23ba669d2c7a2805,POINT (39.712495 -104.999028)
0,2010-09-04 02:59:05+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-09-04 00:57:04+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-09-03 02:28:51+00:00,0,39.684996999999996,-104.94016200000002,5ee7b9b6d9609a48522d394192fa822f,POINT (39.684997 -104.940162)
0,2010-09-02 20:40:38+00:00,0,39.750478,-104.99908400000001,08a35293e09f508494096c1c1b3819edb9df50db,POINT (39.750478 -104.999084)
0,2010-09-02 00:44:26+00:00,0,39.73314,-105.15593999999999,dc9e0948314910389eee590362c2e061,POINT (39.73314 -105.15594)
0,2010-09-01 02:27:30+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-08-29 20:00:23+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-08-29 00:42:31+00:00,0,39.740207,-104.956477,d03d1ecd91f056135cd754d354130e35,POINT (39.740207 -104.956477)
0,2010-08-28 04:05:45+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-08-28 01:26:41+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-08-27 20:32:40+00:00,0,39.876148,-105.096502,6ccba23d2e036ef1bcff1feb17443d6c7ef8f579,POINT (39.876148 -105.096502)
0,2010-08-27 18:09:06+00:00,0,39.726785,-104.984852,e2460b3f5040fc666cd99128a0c133b7,POINT (39.726785 -104.984852)
0,2010-08-26 00:29:24+00:00,0,39.740384000000006,-104.92945700000001,8f060f74f59a02df0993b24964334eea,POINT (39.74038400000001 -104.929457)
0,2010-08-25 04:31:35+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-08-25 02:11:29+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-08-24 00:56:41+00:00,0,39.684996999999996,-104.94016200000002,015fe64c8896dedc051525e1f6575a2d,POINT (39.684997 -104.940162)
0,2010-08-23 23:44:39+00:00,0,39.75371,-104.995135,b34c1da10e5ed07bf321b5ab839aed397401720e,POINT (39.75371 -104.995135)
0,2010-08-22 23:29:54+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-08-22 19:19:47+00:00,0,39.876148,-105.096502,6ccba23d2e036ef1bcff1feb17443d6c7ef8f579,POINT (39.876148 -105.096502)
0,2010-08-22 17:28:50+00:00,0,39.758066,-104.902431,369c8dbb4f1ddc861b2442cbd183182e,POINT (39.758066 -104.902431)
0,2010-08-19 03:02:25+00:00,0,39.743336,-104.969148,0397002b74d5c5ebddfd3ea242554782,POINT (39.743336 -104.969148)
0,2010-08-19 01:42:26+00:00,0,39.684996999999996,-104.94016200000002,015fe64c8896dedc051525e1f6575a2d,POINT (39.684997 -104.940162)
0,2010-08-15 03:07:08+00:00,0,39.719291999999996,-104.955827,aebc15f47f9a11dd9a730030487eb504,POINT (39.719292 -104.955827)
0,2010-08-15 01:35:08+00:00,0,39.717079,-104.957396,dd98ca10f19211dd948d003048c10834,POINT (39.717079 -104.957396)
0,2010-08-14 23:07:49+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-08-14 05:37:40+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-08-14 02:59:16+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-08-14 01:09:29+00:00,0,39.740376,-104.94986100000001,506872e616c1168088ad6fe9315270e4,POINT (39.740376 -104.949861)
0,2010-08-13 00:48:31+00:00,0,39.762237,-105.010927,259bf5386b6111deae15003048c0801e,POINT (39.762237 -105.010927)
0,2010-08-12 02:23:52+00:00,0,39.756362,-105.009072,9109c85a45b703f87f1413a405549a2cea9ab556,POINT (39.756362 -105.009072)
0,2010-08-12 01:21:07+00:00,0,39.757754,-105.01089499999999,76546f9a641ede2beab506b96df1688d889e629a,POINT (39.757754 -105.010895)
0,2010-08-10 01:40:52+00:00,0,39.684996999999996,-104.94016200000002,015fe64c8896dedc051525e1f6575a2d,POINT (39.684997 -104.940162)
0,2010-08-07 03:37:23+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-08-07 01:31:44+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-08-06 21:22:16+00:00,0,0.0,0.0,00000000000000000000000000000000,POINT (0 0)
0,2010-08-06 19:16:55+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-08-05 16:39:19+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-08-05 04:19:21+00:00,0,39.728108,-105.10971799999999,86352fd89a5a305d0f29061c23ad00b5,POINT (39.728108 -105.109718)
0,2010-08-05 02:37:11+00:00,0,39.676832,-105.10789399999999,99c69de12794ff4b0f503786cd3f48118410b39f,POINT (39.676832 -105.107894)
0,2010-08-04 18:52:33+00:00,0,39.742909999999995,-104.969291,9bb7c3160c5011deaa78003048c10834,POINT (39.74290999999999 -104.969291)
0,2010-08-04 16:23:32+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-08-04 05:00:26+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-08-03 05:46:21+00:00,0,0.0,0.0,00000000000000000000000000000000,POINT (0 0)
0,2010-08-02 03:30:06+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-08-02 01:21:40+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-08-01 04:14:28+00:00,0,39.930718,-105.129727,defc658619876946eaec4df11ef74b5c,POINT (39.930718 -105.129727)
0,2010-08-01 03:18:57+00:00,0,39.929957,-105.13088300000001,adda6edc1228630b35e056825dffa25a,POINT (39.929957 -105.130883)
0,2010-07-31 21:24:33+00:00,0,39.712495000000004,-104.99902800000001,e63d729e56954aeb23ba669d2c7a2805,POINT (39.712495 -104.999028)
0,2010-07-31 05:11:14+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-07-31 04:52:21+00:00,0,39.889192,-105.069176,fce76aaae886b5959887d6635ccdf03f,POINT (39.889192 -105.069176)
0,2010-07-31 03:55:37+00:00,0,39.889192,-105.069176,7f7e7b80a16ff4ede7ae698442d77669,POINT (39.889192 -105.069176)
0,2010-07-31 01:31:59+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-07-30 02:03:25+00:00,0,39.743336,-104.969148,0397002b74d5c5ebddfd3ea242554782,POINT (39.743336 -104.969148)
0,2010-07-30 00:42:17+00:00,0,39.719177,-104.950979,0101a0df9eef35775b049b4f83b0403a,POINT (39.719177 -104.950979)
0,2010-07-29 17:30:50+00:00,0,39.740018,-104.971799,dd628d3c8089f720bc3ba66202e859eb,POINT (39.740018 -104.971799)
0,2010-07-29 15:09:02+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-07-29 02:26:11+00:00,0,39.676832,-105.10789399999999,99c69de12794ff4b0f503786cd3f48118410b39f,POINT (39.676832 -105.107894)
0,2010-07-28 18:50:14+00:00,0,39.758031,-104.90181399999999,3c9132a1dd26bafbe0e2f43c0c8b7177,POINT (39.758031 -104.901814)
0,2010-07-28 15:07:02+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-07-28 02:38:55+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-07-27 22:46:08+00:00,0,39.753213,-104.99776000000001,26c396d457bdd63d4ffcb6f50a1092ffd146180a,POINT (39.753213 -104.99776)
0,2010-07-26 01:20:15+00:00,0,39.732274,-105.15561799999999,61224adbbaf7f50592f53611793c016f,POINT (39.732274 -105.155618)
0,2010-07-26 00:32:57+00:00,0,39.73314,-105.15593999999999,dc9e0948314910389eee590362c2e061,POINT (39.73314 -105.15594)
0,2010-07-25 20:02:35+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-07-25 04:52:31+00:00,0,39.748288,-105.000394,2806a8d0b844ec91c9375e5d4be61ce9,POINT (39.748288 -105.000394)
0,2010-07-25 04:39:37+00:00,0,39.748288,-105.000394,2806a8d0b844ec91c9375e5d4be61ce9,POINT (39.748288 -105.000394)
0,2010-07-25 04:08:05+00:00,0,39.748093,-104.99888999999999,b2b79a64b04ad29195d909bf9e45d97b727ff382,POINT (39.748093 -104.99889)
0,2010-07-25 02:36:29+00:00,0,39.748661,-105.00046299999998,504a4bc373ff58936b8ef3ed26b7ffe45d31954e,POINT (39.748661 -105.000463)
0,2010-07-25 02:30:54+00:00,0,39.75371,-104.995135,b34c1da10e5ed07bf321b5ab839aed397401720e,POINT (39.75371 -104.995135)
0,2010-07-25 01:19:19+00:00,0,39.75371,-104.995135,b34c1da10e5ed07bf321b5ab839aed397401720e,POINT (39.75371 -104.995135)
0,2010-07-25 01:05:57+00:00,0,39.75371,-104.995135,b34c1da10e5ed07bf321b5ab839aed397401720e,POINT (39.75371 -104.995135)
0,2010-07-25 00:23:37+00:00,0,39.75371,-104.995135,b34c1da10e5ed07bf321b5ab839aed397401720e,POINT (39.75371 -104.995135)
0,2010-07-25 00:18:20+00:00,0,39.75371,-104.995135,b34c1da10e5ed07bf321b5ab839aed397401720e,POINT (39.75371 -104.995135)
0,2010-07-24 23:56:15+00:00,0,39.75371,-104.995135,b34c1da10e5ed07bf321b5ab839aed397401720e,POINT (39.75371 -104.995135)
0,2010-07-24 21:05:07+00:00,0,39.740207,-104.956477,d03d1ecd91f056135cd754d354130e35,POINT (39.740207 -104.956477)
0,2010-07-24 05:14:26+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-07-24 03:08:45+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-07-23 18:14:35+00:00,0,39.743466,-104.97369599999999,777b531562aab9b76cffe8004e6c2e18,POINT (39.743466 -104.973696)
0,2010-07-23 15:00:18+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-07-23 00:35:49+00:00,0,39.684996999999996,-104.94016200000002,5ee7b9b6d9609a48522d394192fa822f,POINT (39.684997 -104.940162)
0,2010-07-22 16:05:13+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-07-21 18:59:44+00:00,0,39.743234,-104.96989599999999,a11c3b64b071f9adedf11aecd4802952126990bb,POINT (39.743234 -104.969896)
0,2010-07-21 17:01:03+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-07-21 02:29:25+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-07-20 23:16:43+00:00,0,39.747583,-104.99951000000001,6e9832e7cbe7862d61deb4968d855c9a,POINT (39.747583 -104.99951)
0,2010-07-20 22:09:57+00:00,0,39.763465999999994,-104.94048799999999,09f9687790d44f771b66a68db2dcbd26,POINT (39.76346599999999 -104.940488)
0,2010-07-20 15:02:38+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-07-19 00:54:00+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-07-18 22:25:57+00:00,0,39.740384000000006,-104.92945700000001,8f060f74f59a02df0993b24964334eea,POINT (39.74038400000001 -104.929457)
0,2010-07-18 03:40:16+00:00,0,39.754827,-104.997429,8fb862e93175f443313e0760b39a400e,POINT (39.754827 -104.997429)
0,2010-07-17 21:43:22+00:00,0,39.748319,-105.05389199999999,7248c016c9a6a855a303a20036608c84,POINT (39.748319 -105.053892)
0,2010-07-17 20:21:00+00:00,0,39.739154,-104.984703,ee8b1d0ea22411ddb074dbd65f1665cf,POINT (39.739154 -104.984703)
0,2010-07-17 06:37:42+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-07-17 04:15:40+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-07-16 01:27:10+00:00,0,39.684996999999996,-104.94016200000002,5ee7b9b6d9609a48522d394192fa822f,POINT (39.684997 -104.940162)
0,2010-07-14 02:31:57+00:00,0,39.827022,-105.14319099999999,f6f52a75fd80e27e3770cd3a87054f27,POINT (39.827022 -105.143191)
0,2010-07-13 19:11:12+00:00,0,39.743911,-104.972981,9b4e4b6ab0fc11de9fdd003048c10834,POINT (39.743911 -104.972981)
0,2010-07-13 18:20:40+00:00,0,39.719968,-104.95704199999999,baed6f1bdd7de9ecc945e9ea2cae7d60,POINT (39.719968 -104.957042)
0,2010-07-13 03:05:09+00:00,0,39.757754,-105.01089499999999,76546f9a641ede2beab506b96df1688d889e629a,POINT (39.757754 -105.010895)
0,2010-07-13 01:36:49+00:00,0,39.739154,-104.984703,ee8b1d0ea22411ddb074dbd65f1665cf,POINT (39.739154 -104.984703)
0,2010-07-13 00:00:27+00:00,0,39.757359,-104.903365,09872ad4cf209f29c801770cd52cd563,POINT (39.757359 -104.903365)
0,2010-07-11 23:11:12+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-07-11 21:56:46+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-07-11 01:13:34+00:00,0,39.721246,-104.958584,960e5ba3d5082b879626bbeb05c9402d,POINT (39.721246 -104.958584)
0,2010-07-10 06:27:41+00:00,0,39.891383000000005,-105.07081399999998,7a0f88982aa015062b95e3b4843f9ca2,POINT (39.891383 -105.070814)
0,2010-07-10 03:46:07+00:00,0,39.891077,-105.068532,dd7cd3d264c2d063832db506fba8bf79,POINT (39.891077 -105.068532)
0,2010-07-10 01:37:06+00:00,0,39.739154,-104.984703,ee8b1d0ea22411ddb074dbd65f1665cf,POINT (39.739154 -104.984703)
0,2010-07-09 16:13:34+00:00,0,39.612639,-104.986548,e304c3a4a3ba0a00689e9e61c8549d36,POINT (39.612639 -104.986548)
0,2010-07-09 03:24:13+00:00,0,39.739154,-104.984703,ee8b1d0ea22411ddb074dbd65f1665cf,POINT (39.739154 -104.984703)
0,2010-07-09 01:00:42+00:00,0,39.762237,-105.010927,259bf5386b6111deae15003048c0801e,POINT (39.762237 -105.010927)
0,2010-07-08 04:03:33+00:00,0,39.676832,-105.10789399999999,99c69de12794ff4b0f503786cd3f48118410b39f,POINT (39.676832 -105.107894)
0,2010-07-07 22:39:29+00:00,0,39.76899,-104.90000900000001,10afa42d3b4fcde1ae021b0f570537c4,POINT (39.76899 -104.900009)
0,2010-07-07 21:23:53+00:00,0,39.768435,-104.901872,e9452024bc59747d655fdb9523c49e4aa8945053,POINT (39.768435 -104.901872)
0,2010-07-07 05:18:31+00:00,0,39.812468,-105.174196,b8d38ebebb9da5892999381c7a6a8431,POINT (39.812468 -105.174196)
0,2010-07-07 05:03:14+00:00,0,39.812468,-105.174196,b8d38ebebb9da5892999381c7a6a8431,POINT (39.812468 -105.174196)
